"SPECIES","SITE","YEAR","MONTH","DAY","COUNT"
"Pyronia tithonus","UKBMS.2206","2010","5","28","0"
"Pyronia tithonus","UKBMS.2206","2010","6","4","0"
"Pyronia tithonus","UKBMS.2206","2010","6","13","0"
"Pyronia tithonus","UKBMS.2206","2010","6","21","0"
"Pyronia tithonus","UKBMS.2206","2010","6","27","0"
"Pyronia tithonus","UKBMS.2206","2010","7","5","0"
"Pyronia tithonus","UKBMS.2206","2010","7","8","0"
"Pyronia tithonus","UKBMS.2206","2010","7","20","13"
"Pyronia tithonus","UKBMS.2206","2010","7","26","36"
"Pyronia tithonus","UKBMS.2206","2010","8","2","15"
"Pyronia tithonus","UKBMS.2206","2010","8","9","14"
"Pyronia tithonus","UKBMS.2206","2010","8","15","8"
"Pyronia tithonus","UKBMS.2206","2010","8","24","0"
"Pyronia tithonus","UKBMS.2206","2010","8","30","0"
"Pyronia tithonus","UKBMS.2206","2010","9","7","1"
"Pyronia tithonus","UKBMS.2206","2010","9","13","5"
"Pyronia tithonus","UKBMS.2206","2010","9","19","0"
"Pyronia tithonus","UKBMS.2206","2010","9","26","0"
"Pyronia tithonus","UKBMS.2207","2010","4","15","0"
"Pyronia tithonus","UKBMS.2207","2010","4","24","0"
"Pyronia tithonus","UKBMS.2207","2010","5","3","0"
"Pyronia tithonus","UKBMS.2207","2010","5","4","0"
"Pyronia tithonus","UKBMS.2207","2010","5","10","0"
"Pyronia tithonus","UKBMS.2207","2010","5","15","0"
"Pyronia tithonus","UKBMS.2207","2010","5","22","0"
"Pyronia tithonus","UKBMS.2207","2010","6","12","0"
"Pyronia tithonus","UKBMS.2207","2010","6","20","0"
"Pyronia tithonus","UKBMS.2207","2010","6","24","0"
"Pyronia tithonus","UKBMS.2207","2010","7","3","0"
"Pyronia tithonus","UKBMS.2207","2010","7","18","29"
"Pyronia tithonus","UKBMS.2207","2010","7","24","44"
"Pyronia tithonus","UKBMS.2207","2010","8","2","63"
"Pyronia tithonus","UKBMS.2207","2010","8","9","22"
"Pyronia tithonus","UKBMS.2207","2010","8","13","21"
"Pyronia tithonus","UKBMS.2207","2010","8","23","2"
"Pyronia tithonus","UKBMS.2207","2010","8","31","2"
"Pyronia tithonus","UKBMS.2207","2010","9","3","1"
"Pyronia tithonus","UKBMS.2207","2010","9","10","0"
"Pyronia tithonus","UKBMS.2207","2010","9","17","0"
"Pyronia tithonus","UKBMS.2207","2010","9","25","0"
"Pyronia tithonus","UKBMS.2208","2010","4","7","0"
"Pyronia tithonus","UKBMS.2208","2010","4","12","0"
"Pyronia tithonus","UKBMS.2208","2010","4","19","0"
"Pyronia tithonus","UKBMS.2208","2010","4","22","0"
"Pyronia tithonus","UKBMS.2208","2010","5","4","0"
"Pyronia tithonus","UKBMS.2208","2010","5","10","0"
"Pyronia tithonus","UKBMS.2208","2010","5","13","0"
"Pyronia tithonus","UKBMS.2208","2010","5","25","0"
"Pyronia tithonus","UKBMS.2208","2010","6","2","0"
"Pyronia tithonus","UKBMS.2208","2010","6","9","0"
"Pyronia tithonus","UKBMS.2208","2010","6","15","0"
"Pyronia tithonus","UKBMS.2208","2010","6","23","0"
"Pyronia tithonus","UKBMS.2208","2010","6","27","0"
"Pyronia tithonus","UKBMS.2208","2010","7","6","0"
"Pyronia tithonus","UKBMS.2208","2010","7","19","1"
"Pyronia tithonus","UKBMS.2208","2010","8","3","3"
"Pyronia tithonus","UKBMS.2208","2010","8","9","0"
"Pyronia tithonus","UKBMS.2208","2010","8","16","0"
"Pyronia tithonus","UKBMS.2208","2010","8","24","0"
"Pyronia tithonus","UKBMS.2208","2010","8","31","0"
"Pyronia tithonus","UKBMS.2208","2010","9","7","0"
"Pyronia tithonus","UKBMS.2208","2010","9","15","0"
"Pyronia tithonus","UKBMS.2208","2010","9","22","0"
"Pyronia tithonus","UKBMS.2208","2010","9","28","0"
"Pyronia tithonus","UKBMS.2209","2010","4","7","0"
"Pyronia tithonus","UKBMS.2209","2010","4","12","0"
"Pyronia tithonus","UKBMS.2209","2010","4","19","0"
"Pyronia tithonus","UKBMS.2209","2010","4","22","0"
"Pyronia tithonus","UKBMS.2209","2010","5","4","0"
"Pyronia tithonus","UKBMS.2209","2010","5","10","0"
"Pyronia tithonus","UKBMS.2209","2010","5","13","0"
"Pyronia tithonus","UKBMS.2209","2010","5","25","0"
"Pyronia tithonus","UKBMS.2209","2010","6","2","0"
"Pyronia tithonus","UKBMS.2209","2010","6","9","0"
"Pyronia tithonus","UKBMS.2209","2010","6","15","0"
"Pyronia tithonus","UKBMS.2209","2010","6","23","0"
"Pyronia tithonus","UKBMS.2209","2010","6","29","0"
"Pyronia tithonus","UKBMS.2209","2010","7","6","0"
"Pyronia tithonus","UKBMS.2209","2010","7","19","14"
"Pyronia tithonus","UKBMS.2209","2010","8","3","29"
"Pyronia tithonus","UKBMS.2209","2010","8","9","13"
"Pyronia tithonus","UKBMS.2209","2010","8","16","0"
"Pyronia tithonus","UKBMS.2209","2010","8","24","2"
"Pyronia tithonus","UKBMS.2209","2010","8","31","0"
"Pyronia tithonus","UKBMS.2209","2010","9","6","0"
"Pyronia tithonus","UKBMS.2209","2010","9","15","0"
"Pyronia tithonus","UKBMS.2209","2010","9","22","0"
"Pyronia tithonus","UKBMS.2209","2010","9","28","0"
"Pyronia tithonus","UKBMS.2210","2010","4","18","0"
"Pyronia tithonus","UKBMS.2210","2010","4","24","0"
"Pyronia tithonus","UKBMS.2210","2010","5","10","0"
"Pyronia tithonus","UKBMS.2210","2010","5","15","0"
"Pyronia tithonus","UKBMS.2210","2010","5","31","0"
"Pyronia tithonus","UKBMS.2210","2010","6","3","0"
"Pyronia tithonus","UKBMS.2210","2010","6","12","0"
"Pyronia tithonus","UKBMS.2210","2010","6","17","0"
"Pyronia tithonus","UKBMS.2210","2010","6","26","0"
"Pyronia tithonus","UKBMS.2210","2010","7","3","0"
"Pyronia tithonus","UKBMS.2210","2010","7","9","3"
"Pyronia tithonus","UKBMS.2210","2010","7","17","30"
"Pyronia tithonus","UKBMS.2210","2010","7","24","25"
"Pyronia tithonus","UKBMS.2210","2010","7","31","31"
"Pyronia tithonus","UKBMS.2210","2010","8","8","72"
"Pyronia tithonus","UKBMS.2210","2010","8","12","44"
"Pyronia tithonus","UKBMS.2210","2010","8","24","2"
"Pyronia tithonus","UKBMS.2210","2010","8","30","0"
"Pyronia tithonus","UKBMS.2210","2010","9","3","1"
"Pyronia tithonus","UKBMS.2210","2010","9","10","0"
"Pyronia tithonus","UKBMS.2210","2010","9","20","0"
"Pyronia tithonus","UKBMS.2210","2010","9","25","0"
"Pyronia tithonus","UKBMS.2211","2010","4","10","0"
"Pyronia tithonus","UKBMS.2211","2010","4","18","0"
"Pyronia tithonus","UKBMS.2211","2010","4","24","0"
